src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.22.0.1,172.22.0.5,49004,80,2048,2025-10-12 20:08:14,0.003035,836902.8006589786,6919.275123558485,4283.3607907743,2635.9143327841844,13,8,1398,1142,291,72,107.53846153846153,78.29688606109382,347,72,142.75,117.9690107613012,347,72,120.95238095238095,96.89684067309061,9388.997732426305,260,160,20,2,0.00015175,0.001797,0.0,0.00039499492085342055,0.003035,0.002147,0.0,0.00025291666666666664,0.0005846247312497897,0.002989,0.001797,6e-06,0.00042699999999999997,0.0006124694744579987,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.95238095238095,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.53846153846153,142.75,0,13,8,1398,1142
172.22.0.5,172.22.0.3,39042,3001,2048,2025-10-12 20:08:14,0.001733,1529140.2192729372,12117.714945181766,7501.442585112522,4616.272360069244,13,8,1562,1088,373,72,120.15384615384616,107.86376461062507,320,72,136.0,106.28264204469139,373,72,126.19047619047619,107.53985708414348,11564.820861678003,260,160,20,2,8.665e-05,0.001265,0.0,0.00027172748756796764,0.001733,0.001325,0.0,0.00014441666666666664,0.00035784690821945384,0.001629,0.001265,6e-06,0.00023271428571428572,0.00042817410153404866,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.19047619047619,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.15384615384616,136.0,0,13,8,1562,1088
172.22.0.1,172.22.0.5,49018,80,2048,2025-10-12 20:08:14,0.002921,870934.6114344402,7189.31872646354,4450.530640191715,2738.788086271825,13,8,1402,1142,293,72,107.84615384615384,79.01786181115699,347,72,142.75,117.9690107613012,347,72,121.14285714285714,97.23231175375597,9454.12244897959,260,160,20,2,0.00014605,0.002295,0.0,0.0004971025522968073,0.002921,0.002324,0.0,0.00024341666666666666,0.0006326207998389627,0.0028680000000000003,0.002295,4e-06,0.0004097142857142857,0.0007826341444644698,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.14285714285714,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.84615384615384,142.75,0,13,8,1402,1142
172.22.0.5,172.22.0.3,39054,3001,2048,2025-10-12 20:08:14,0.00228,1164035.0877192982,9210.526315789473,5701.754385964912,3508.7719298245615,13,8,1566,1088,375,72,120.46153846153847,108.58503607390661,320,72,136.0,106.28264204469139,375,72,126.38095238095238,107.97772089008352,11659.188208616779,260,160,20,2,0.00011399999999999999,0.00191,0.0,0.00041260865235717004,0.00228,0.001954,0.0,0.00018999999999999998,0.0005327064545006627,0.002202,0.00191,5e-06,0.00031457142857142854,0.0006544277450333136,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.38095238095238,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.46153846153847,136.0,0,13,8,1566,1088
172.22.0.1,172.22.0.5,49028,80,2048,2025-10-12 20:08:14,0.002647,960332.4518322629,7933.509633547412,4911.220249338874,3022.2893842085377,13,8,1400,1142,292,72,107.6923076923077,78.6573724994721,347,72,142.75,117.9690107613012,347,72,121.04761904761905,97.0642772749197,9421.473922902494,260,160,20,2,0.00013235,0.001778,0.0,0.0003896683557847622,0.002647,0.001836,0.0,0.00022058333333333337,0.0005014960050245222,0.002602,0.001778,7e-06,0.00037171428571428566,0.0006019159206319468,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.04761904761905,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.6923076923077,142.75,0,13,8,1400,1142
172.22.0.5,172.22.0.3,39056,3001,2048,2025-10-12 20:08:14,0.001654,1690447.4002418378,13905.683192261184,7859.7339782345825,6045.949214026602,13,10,1564,1232,374,72,120.3076923076923,108.22439979070879,320,72,123.2,98.44876840265704,374,72,121.56521739130434,104.09687214402808,10836.15879017013,260,200,20,2,7.518181818181816e-05,0.001225,0.0,0.0002527346140202543,0.001637,0.001286,0.0,0.00013641666666666666,0.00034880306247062813,0.00159,0.001225,7e-06,0.0001766666666666667,0.0003753339253991778,2,2,0,0,4,5,0,4,20,0,0,0.7692307692307693,121.56521739130434,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3076923076923,123.2,0,13,10,1564,1232
172.22.0.1,172.22.0.5,49032,80,2048,2025-10-12 20:08:14,0.003407,744936.8946287057,6163.7804520105665,3815.6736131493985,2348.1068388611684,13,8,1396,1142,290,72,107.38461538461539,77.93640253589258,347,72,142.75,117.9690107613012,347,72,120.85714285714286,96.73000505298765,9356.693877551017,260,160,20,2,0.00017035000000000002,0.002608,0.0,0.0005666161200495447,0.003407,0.00266,0.0,0.00028391666666666664,0.000725197037401254,0.0033510000000000002,0.002608,4e-06,0.00047871428571428576,0.0008831996561667475,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.85714285714286,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.38461538461539,142.75,0,13,8,1396,1142
172.22.0.5,172.22.0.3,39060,3001,2048,2025-10-12 20:08:14,0.002521,1050376.8345894488,8330.027766759224,5156.683855612852,3173.343911146371,13,8,1560,1088,372,72,120.0,107.50313054475706,320,72,136.0,106.28264204469139,372,72,126.0952380952381,107.32145960435862,11517.89569160998,260,160,20,2,0.00012605,0.001897,0.0,0.0004086370608498451,0.002521,0.001979,0.0,0.00021008333333333328,0.0005361559876151299,0.002407,0.001897,6e-06,0.0003438571428571428,0.0006434217520572398,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.0952380952381,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,136.0,0,13,8,1560,1088
172.22.0.1,172.22.0.5,49048,80,2048,2025-10-12 20:08:14,0.003018,840291.5838303512,6958.250497017893,4307.488402915838,2650.7620941020546,13,8,1394,1142,289,72,107.23076923076923,77.57592196447975,347,72,142.75,117.9690107613012,347,72,120.76190476190476,96.56377352960398,9324.562358276646,260,160,20,2,0.00015090000000000004,0.002299,0.0,0.0005005958349806757,0.003018,0.002332,0.0,0.00025150000000000004,0.000636665074169038,0.002969,0.002299,4e-06,0.00042414285714285714,0.0007803313268040932,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.76190476190476,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.23076923076923,142.75,0,13,8,1394,1142
172.22.0.5,172.22.0.3,39074,3001,2048,2025-10-12 20:08:14,0.00214,1236448.598130841,9813.084112149532,6074.7663551401865,3738.3177570093458,13,8,1558,1088,371,72,119.84615384615384,107.1424976043559,320,72,136.0,106.28264204469139,371,72,126.0,107.10342131390041,11471.142857142857,260,160,20,2,0.00010699999999999997,0.001669,0.0,0.00035959463288542,0.00214,0.001734,0.0,0.00017833333333333332,0.00047061614459722437,0.002041,0.001669,5e-06,0.0002915714285714285,0.0005680336652857462,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.84615384615384,136.0,0,13,8,1558,1088
172.22.0.1,172.22.0.5,49064,80,2048,2025-10-12 20:08:15,0.002824,899433.4277620396,7436.260623229461,4603.399433427762,2832.8611898016998,13,8,1398,1142,291,72,107.53846153846153,78.29688606109382,347,72,142.75,117.9690107613012,347,72,120.95238095238095,96.89684067309061,9388.997732426305,260,160,20,2,0.0001412,0.001924,0.0,0.0004275421148846041,0.002824,0.001951,0.0,0.00023533333333333335,0.0005402317918161508,0.002765,0.001924,3e-06,0.000395,0.0006664307916055501,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.95238095238095,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.53846153846153,142.75,0,13,8,1398,1142
172.22.0.5,172.22.0.3,39086,3001,2048,2025-10-12 20:08:15,0.001892,1400634.2494714588,11099.365750528541,6871.035940803383,4228.329809725158,13,8,1562,1088,373,72,120.15384615384616,107.86376461062507,320,72,136.0,106.28264204469139,373,72,126.19047619047619,107.53985708414348,11564.820861678003,260,160,20,2,9.459999999999998e-05,0.001479,0.0,0.0003184521000087768,0.001892,0.001531,0.0,0.00015766666666666666,0.00041525440662589267,0.001789,0.001479,5e-06,0.00025557142857142857,0.0005033581108466437,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.19047619047619,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.15384615384616,136.0,0,13,8,1562,1088
172.22.0.1,172.22.0.5,49066,80,2048,2025-10-12 20:08:15,0.003175,801259.842519685,6614.173228346457,4094.4881889763783,2519.685039370079,13,8,1402,1142,293,72,107.84615384615384,79.01786181115699,347,72,142.75,117.9690107613012,347,72,121.14285714285714,97.23231175375597,9454.12244897959,260,160,20,2,0.00015874999999999998,0.002244,0.0,0.00048633567368639526,0.0031750000000000003,0.002305,0.0,0.0002645833333333333,0.0006244482175400046,0.003035,0.002244,7e-06,0.00043357142857142856,0.0007580806321876053,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.14285714285714,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.84615384615384,142.75,0,13,8,1402,1142
172.22.0.5,172.22.0.3,39102,3001,2048,2025-10-12 20:08:15,0.002082,1343900.0960614793,11047.070124879923,6243.996157540826,4803.073967339097,13,10,1566,1232,375,72,120.46153846153847,108.58503607390661,320,72,123.2,98.44876840265704,375,72,121.65217391304348,104.30790903176253,10880.139886578447,260,200,20,2,9.463636363636366e-05,0.001602,0.0,0.000330809000846897,0.002064,0.001666,0.0,0.00017199999999999995,0.00045270998810864924,0.0019979999999999998,0.001602,7e-06,0.00022200000000000003,0.0004922716052478889,2,2,0,0,4,5,0,4,20,0,0,0.7692307692307693,121.65217391304348,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.46153846153847,123.2,0,13,10,1566,1232
172.22.0.1,172.22.0.5,49082,80,2048,2025-10-12 20:08:15,0.003374,753408.4173088323,6224.066390041494,3852.9934795494964,2371.072910491998,13,8,1400,1142,292,72,107.6923076923077,78.6573724994721,347,72,142.75,117.9690107613012,347,72,121.04761904761905,97.0642772749197,9421.473922902494,260,160,20,2,0.0001687,0.002288,0.0,0.0005067350491134396,0.003374,0.002349,0.0,0.00028116666666666665,0.0006482419601421131,0.003316,0.002288,7e-06,0.00047371428571428575,0.0007796768037894593,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.04761904761905,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.6923076923077,142.75,0,13,8,1400,1142
172.22.0.5,172.22.0.3,39116,3001,2048,2025-10-12 20:08:15,0.002251,1178143.0475344292,9329.187027987562,5775.211017325633,3553.9760106619283,13,8,1564,1088,374,72,120.3076923076923,108.22439979070879,320,72,136.0,106.28264204469139,374,72,126.28571428571429,107.75861156931701,11611.918367346942,260,160,20,2,0.00011255000000000003,0.001659,0.0,0.0003562992387025266,0.002251,0.001776,0.0,0.00018758333333333336,0.00048104754760372237,0.002134,0.001659,6e-06,0.00030485714285714285,0.0005620283237833249,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.28571428571429,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3076923076923,136.0,0,13,8,1564,1088
172.22.0.1,172.22.0.5,49092,80,2048,2025-10-12 20:08:15,0.002916,870370.3703703703,7201.646090534979,4458.161865569273,2743.4842249657063,13,8,1396,1142,290,72,107.38461538461539,77.93640253589258,347,72,142.75,117.9690107613012,347,72,120.85714285714286,96.73000505298765,9356.693877551017,260,160,20,2,0.0001458,0.001918,0.0,0.0004232310952659315,0.0029159999999999998,0.001959,0.0,0.00024299999999999997,0.0005373515298821309,0.002853,0.001918,5e-06,0.0004075714285714286,0.0006533436761641407,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.85714285714286,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.38461538461539,142.75,0,13,8,1396,1142
172.22.0.5,172.22.0.3,39130,3001,2048,2025-10-12 20:08:15,0.001882,1407013.8150903294,11158.342189160468,6907.5451647183845,4250.797024442083,13,8,1560,1088,372,72,120.0,107.50313054475706,320,72,136.0,106.28264204469139,372,72,126.0952380952381,107.32145960435862,11517.89569160998,260,160,20,2,9.409999999999998e-05,0.001357,0.0,0.00029114599430526256,0.001882,0.00144,0.0,0.00015683333333333334,0.00038879468303406055,0.0017729999999999998,0.001357,6e-06,0.0002532857142857143,0.00046008685958995495,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.0952380952381,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,136.0,0,13,8,1560,1088
172.22.0.1,172.22.0.5,49098,80,2048,2025-10-12 20:08:15,0.00258,982945.7364341086,8139.53488372093,5038.759689922481,3100.77519379845,13,8,1394,1142,289,72,107.23076923076923,77.57592196447975,347,72,142.75,117.9690107613012,347,72,120.76190476190476,96.56377352960398,9324.562358276646,260,160,20,2,0.000129,0.001786,0.0,0.00038916384724174983,0.00258,0.001843,0.0,0.000215,0.000501618546972365,0.002525,0.001786,6e-06,0.00036071428571428566,0.0006035603211150397,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.76190476190476,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.23076923076923,142.75,0,13,8,1394,1142
172.22.0.5,172.22.0.3,39144,3001,2048,2025-10-12 20:08:15,0.001849,1431043.807463494,11357.490535424555,7030.827474310438,4326.663061114115,13,8,1558,1088,371,72,119.84615384615384,107.1424976043559,320,72,136.0,106.28264204469139,371,72,126.0,107.10342131390041,11471.142857142857,260,160,20,2,9.245e-05,0.001334,0.0,0.00028653262903201787,0.001849,0.001388,0.0,0.0001540833333333333,0.0003745424894306237,0.0016829999999999998,0.001334,4e-06,0.00024042857142857142,0.0004533890972105392,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.84615384615384,136.0,0,13,8,1558,1088
172.22.0.1,172.22.0.5,49104,80,2048,2025-10-12 20:08:15,0.003416,743559.718969555,6147.540983606557,3805.620608899297,2341.9203747072597,13,8,1398,1142,291,72,107.53846153846153,78.29688606109382,347,72,142.75,117.9690107613012,347,72,120.95238095238095,96.89684067309061,9388.997732426305,260,160,20,2,0.00017079999999999998,0.002179,0.0,0.00048718606301904817,0.0034159999999999998,0.002244,0.0,0.00028466666666666663,0.0006226841539300286,0.00336,0.002179,7e-06,0.00048,0.0007499782853999364,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.95238095238095,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.53846153846153,142.75,0,13,8,1398,1142
172.22.0.5,172.22.0.3,39150,3001,2048,2025-10-12 20:08:15,0.002103,1260104.612458393,9985.734664764623,6181.645268663814,3804.0893961008087,13,8,1562,1088,373,72,120.15384615384616,107.86376461062507,320,72,136.0,106.28264204469139,373,72,126.19047619047619,107.53985708414348,11564.820861678003,260,160,20,2,0.00010515000000000001,0.001572,0.0,0.00033800166789529305,0.002103,0.001633,0.0,0.00017524999999999998,0.0004415023829682764,0.001984,0.001572,6e-06,0.00028342857142857146,0.0005328376480539579,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.19047619047619,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.15384615384616,136.0,0,13,8,1562,1088
172.22.0.1,172.22.0.5,49112,80,2048,2025-10-12 20:08:15,0.003353,758723.5311661199,6263.048016701461,3877.1249627199522,2385.923053981509,13,8,1402,1142,293,72,107.84615384615384,79.01786181115699,347,72,142.75,117.9690107613012,347,72,121.14285714285714,97.23231175375597,9454.12244897959,260,160,20,2,0.00016765,0.002355,0.0,0.000510750259422352,0.003353,0.002405,0.0,0.0002794166666666666,0.0006515039598668778,0.003286,0.002355,7e-06,0.0004694285714285715,0.0007995766481873581,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.14285714285714,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.84615384615384,142.75,0,13,8,1402,1142
172.22.0.5,172.22.0.3,39160,3001,2048,2025-10-12 20:08:15,0.002309,1149415.3313122564,9094.84625378952,5630.14291901256,3464.7033347769598,13,8,1566,1088,375,72,120.46153846153847,108.58503607390661,320,72,136.0,106.28264204469139,375,72,126.38095238095238,107.97772089008352,11659.188208616779,260,160,20,2,0.00011544999999999999,0.001771,0.0,0.000381251160653971,0.0023090000000000003,0.001842,0.0,0.00019241666666666666,0.0004992997527092874,0.002185,0.001771,6e-06,0.00031214285714285713,0.0006022311916226735,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.38095238095238,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.46153846153847,136.0,0,13,8,1566,1088
172.22.0.1,172.22.0.5,49128,80,2048,2025-10-12 20:08:15,0.003408,745892.0187793428,6161.971830985915,3814.5539906103286,2347.417840375587,13,8,1400,1142,292,72,107.6923076923077,78.6573724994721,347,72,142.75,117.9690107613012,347,72,121.04761904761905,97.0642772749197,9421.473922902494,260,160,20,2,0.00017039999999999997,0.002357,0.0,0.0005160803619592594,0.0034080000000000004,0.002403,0.0,0.00028399999999999996,0.0006561858222587053,0.00334,0.002357,6e-06,0.00047714285714285713,0.0007989075449049924,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.04761904761905,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.6923076923077,142.75,0,13,8,1400,1142
172.22.0.5,172.22.0.3,39168,3001,2048,2025-10-12 20:08:15,0.002335,1135760.1713062099,8993.576017130621,5567.45182012848,3426.1241970021415,13,8,1564,1088,374,72,120.3076923076923,108.22439979070879,320,72,136.0,106.28264204469139,374,72,126.28571428571429,107.75861156931701,11611.918367346942,260,160,20,2,0.00011674999999999999,0.00175,0.0,0.0003761918227447269,0.002335,0.001833,0.0,0.0001945833333333333,0.0004963688914395108,0.002205,0.00175,7e-06,0.000315,0.00059411566935356,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.28571428571429,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3076923076923,136.0,0,13,8,1564,1088
172.22.0.1,172.22.0.5,49130,80,2048,2025-10-12 20:08:15,0.002173,1167970.5476300046,9664.05890473999,5982.512655315232,3681.5462494247586,13,8,1396,1142,290,72,107.38461538461539,77.93640253589258,347,72,142.75,117.9690107613012,347,72,120.85714285714286,96.73000505298765,9356.693877551017,260,160,20,2,0.00010864999999999998,0.001551,0.0,0.00033640426201224025,0.002173,0.001581,0.0,0.0001810833333333333,0.0004289373416427574,0.002117,0.001551,4e-06,0.00030242857142857144,0.0005253787360814394,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.85714285714286,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.38461538461539,142.75,0,13,8,1396,1142
172.22.0.5,172.22.0.3,39172,3001,2048,2025-10-12 20:08:15,0.001459,1814941.7409184373,14393.420150788212,8910.212474297465,5483.207676490747,13,8,1560,1088,372,72,120.0,107.50313054475706,320,72,136.0,106.28264204469139,372,72,126.0952380952381,107.32145960435862,11517.89569160998,260,160,20,2,7.295e-05,0.001132,0.0,0.00024368206232712326,0.001459,0.001178,0.0,0.00012158333333333331,0.00031941051389847657,0.001379,0.001132,5e-06,0.00019700000000000005,0.00038486806644800835,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.0952380952381,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,136.0,0,13,8,1560,1088
172.22.0.1,172.22.0.5,49140,80,2048,2025-10-12 20:08:15,0.003879,653776.7465841712,5413.766434648105,3351.379221448827,2062.387213199278,13,8,1394,1142,289,72,107.23076923076923,77.57592196447975,347,72,142.75,117.9690107613012,347,72,120.76190476190476,96.56377352960398,9324.562358276646,260,160,20,2,0.00019394999999999997,0.002647,0.0,0.0005848784895172672,0.003879,0.002698,0.0,0.0003232499999999999,0.0007430625955014377,0.00381,0.002647,6e-06,0.0005442857142857144,0.000913915862692859,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.76190476190476,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.23076923076923,142.75,0,13,8,1394,1142
172.22.0.5,172.22.0.3,39182,3001,2048,2025-10-12 20:08:15,0.002403,1101123.5955056178,8739.076154806491,4577.611319184352,4161.464835622139,11,10,1414,1232,371,72,128.54545454545453,114.34506280740655,320,72,123.2,98.44876840265704,371,72,126.0,107.10342131390041,11471.142857142857,220,200,20,2,0.00012014999999999999,0.001617,0.0,0.0003466145229213571,0.002352,0.001797,0.0,0.0002352,0.0005253244330887342,0.002246,0.001617,6e-06,0.00024955555555555554,0.0004920953184791903,2,2,0,0,4,5,0,4,18,0,0,0.9090909090909091,126.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.54545454545453,123.2,0,11,10,1414,1232
172.22.0.1,172.22.0.5,49152,80,2048,2025-10-12 20:08:15,0.003116,815147.6251604622,6739.409499358152,4172.01540436457,2567.394094993582,13,8,1398,1142,291,72,107.53846153846153,78.29688606109382,347,72,142.75,117.9690107613012,347,72,120.95238095238095,96.89684067309061,9388.997732426305,260,160,20,2,0.00015579999999999997,0.002231,0.0,0.0004849750096654466,0.003116,0.002303,0.0,0.00025966666666666667,0.0006267277895723327,0.0030559999999999997,0.002231,7e-06,0.0004365714285714286,0.0007547127849421275,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.95238095238095,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.53846153846153,142.75,0,13,8,1398,1142
172.22.0.5,172.22.0.3,39188,3001,2048,2025-10-12 20:08:15,0.002129,1244715.8290277126,9863.785814936591,6106.153123532175,3757.6326914044157,13,8,1562,1088,373,72,120.15384615384616,107.86376461062507,320,72,136.0,106.28264204469139,373,72,126.19047619047619,107.53985708414348,11564.820861678003,260,160,20,2,0.00010645000000000001,0.001576,0.0,0.00033904519978905466,0.002129,0.001637,0.0,0.00017741666666666665,0.00044259960429514865,0.002005,0.001576,7e-06,0.0002864285714285715,0.0005348820583329849,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.19047619047619,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.15384615384616,136.0,0,13,8,1562,1088
172.22.0.1,172.22.0.5,49164,80,2048,2025-10-12 20:08:15,0.002908,874828.060522696,7221.458046767538,4470.426409903714,2751.031636863824,13,8,1402,1142,293,72,107.84615384615384,79.01786181115699,347,72,142.75,117.9690107613012,347,72,121.14285714285714,97.23231175375597,9454.12244897959,260,160,20,2,0.0001454,0.001963,0.0,0.0004286027764725748,0.002908,0.002032,0.0,0.00024233333333333333,0.0005535857857841206,0.002837,0.001963,5e-06,0.00040528571428571426,0.0006735269035427748,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.14285714285714,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.84615384615384,142.75,0,13,8,1402,1142
172.22.0.5,172.22.0.3,39196,3001,2048,2025-10-12 20:08:15,0.001779,1491849.353569421,11804.384485666105,6183.249016301293,5621.135469364812,11,10,1422,1232,375,72,129.27272727272728,115.88716370135134,320,72,123.2,98.44876840265704,375,72,126.38095238095238,107.97772089008352,11659.188208616779,220,200,20,2,8.895e-05,0.001314,0.0,0.00028347653782985287,0.0017310000000000001,0.00136,0.0,0.00017309999999999998,0.00040005785831551913,0.0017130000000000001,0.001314,4e-06,0.00019033333333333334,0.0004018028814674623,2,2,0,0,4,5,0,4,18,0,0,0.9090909090909091,126.38095238095238,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.27272727272728,123.2,0,11,10,1422,1232
172.22.0.1,172.22.0.5,49166,80,2048,2025-10-12 20:08:15,0.002774,916366.258111031,7570.295602018746,4686.373467916366,2883.9221341023795,13,8,1400,1142,292,72,107.6923076923077,78.6573724994721,347,72,142.75,117.9690107613012,347,72,121.04761904761905,97.0642772749197,9421.473922902494,260,160,20,2,0.0001387,0.001972,0.0,0.0004325550947567257,0.002774,0.002018,0.0,0.00023116666666666663,0.0005534127202087867,0.0027229999999999997,0.001972,5e-06,0.000389,0.0006749027443163305,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.04761904761905,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.6923076923077,142.75,0,13,8,1400,1142
172.22.0.5,172.22.0.3,39208,3001,2048,2025-10-12 20:08:15,0.002036,1302554.0275049116,10314.341846758349,6385.068762278978,3929.2730844793714,13,8,1564,1088,374,72,120.3076923076923,108.22439979070879,320,72,136.0,106.28264204469139,374,72,126.28571428571429,107.75861156931701,11611.918367346942,260,160,20,2,0.00010180000000000001,0.001432,0.0,0.0003076344584080268,0.002036,0.00149,0.0,0.00016966666666666663,0.00040179147438551864,0.001874,0.001432,6e-06,0.00026771428571428573,0.00048615803259131814,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.28571428571429,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3076923076923,136.0,0,13,8,1564,1088
172.22.0.1,172.22.0.5,49172,80,2048,2025-10-12 20:08:16,0.003353,756934.0888756338,6263.048016701461,3877.1249627199522,2385.923053981509,13,8,1396,1142,290,72,107.38461538461539,77.93640253589258,347,72,142.75,117.9690107613012,347,72,120.85714285714286,96.73000505298765,9356.693877551017,260,160,20,2,0.00016765,0.002268,0.0,0.0004966392327434473,0.003353,0.002383,0.0,0.0002794166666666667,0.0006516331353265852,0.00329,0.002268,1e-05,0.00047,0.0007710373346528503,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.85714285714286,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.38461538461539,142.75,0,13,8,1396,1142
